myAUC	avg_diff	power	avg_log2FC	pct.1	pct.2	cluster	gene
0.774	0.730127474357537	0.548	1.62462724029488	0.7	0.16	Choroid plexus epithelial cells	MSTRG.1261
0.773	0.69466321189019	0.546	1.24919148918904	0.7	0.184	Choroid plexus epithelial cells	MSTRG.7030
0.772	0.0784631822479547	0.544	0.114731315002882	1	0.915	Choroid plexus epithelial cells	MSTRG.5377
0.772	0.481581731732918	0.544	0.746450093453958	0.975	0.796	Choroid plexus epithelial cells	MSTRG.4899
0.771	1.34118023673416	0.542	4.30523704493889	0.575	0.041	Choroid plexus epithelial cells	MSTRG.8259
0.768	0.436156909947032	0.536	0.673070300617152	1	0.8	Choroid plexus epithelial cells	MSTRG.4606
0.767	0.489728746616275	0.534	0.987795738068571	0.875	0.376	Choroid plexus epithelial cells	MSTRG.12859
0.767	1.01540414139813	0.534	3.41241713859477	0.575	0.045	Choroid plexus epithelial cells	MSTRG.12048
0.766	0.490714177883393	0.532	0.722530834100517	1	0.948	Choroid plexus epithelial cells	MSTRG.14397
0.766	0.527268192353274	0.532	0.856216015329277	1	0.75	Choroid plexus epithelial cells	MSTRG.12260
0.765	0.593569195158492	0.53	0.969934258783535	0.925	0.51	Choroid plexus epithelial cells	MSTRG.6666
0.765	0.949394566982441	0.53	2.96124919958262	0.6	0.073	Choroid plexus epithelial cells	MSTRG.1853
0.764	0.994272737147942	0.528	1.71605810391744	0.7	0.206	Choroid plexus epithelial cells	MSTRG.13787
0.763	1.0119209163021	0.526	2.13958802982293	0.65	0.14	Choroid plexus epithelial cells	MSTRG.864
0.761	0.523645681026823	0.522	0.792366684655581	0.975	0.78	Choroid plexus epithelial cells	MSTRG.5255
0.76	0.666859080367351	0.52	1.0618131794314	0.9	0.501	Choroid plexus epithelial cells	MSTRG.14310
0.76	0.541413160691616	0.52	0.930640455964275	0.9	0.473	Choroid plexus epithelial cells	MSTRG.4958
0.76	0.382331153068572	0.52	0.558735454992158	1	0.498	Choroid plexus epithelial cells	MSTRG.2012
0.759	0.691255475936394	0.518	1.24665309190966	0.825	0.493	Choroid plexus epithelial cells	MSTRG.18650
0.759	0.937232302125343	0.518	2.56126296286962	0.6	0.094	Choroid plexus epithelial cells	MSTRG.7518
0.758	0.449356700708583	0.516	0.747523201818295	0.975	0.622	Choroid plexus epithelial cells	MSTRG.13721
0.758	0.525734579064157	0.516	0.818663072882469	0.975	0.686	Choroid plexus epithelial cells	MSTRG.5639
0.758	0.479113327202854	0.516	0.821287897840374	0.95	0.565	Choroid plexus epithelial cells	MSTRG.94
0.757	0.435049815115299	0.514	0.642095996600423	1	0.938	Choroid plexus epithelial cells	MSTRG.2002
0.755	0.362757593787009	0.51	0.559920841216647	1	0.781	Choroid plexus epithelial cells	MSTRG.23203
0.755	1.02512094511275	0.51	1.95258854734284	0.675	0.16	Choroid plexus epithelial cells	MSTRG.6383
0.755	0.888229518718005	0.51	2.84163090302259	0.575	0.061	Choroid plexus epithelial cells	MSTRG.4946
0.754	0.495839350489317	0.508	0.805196042177605	0.95	0.617	Choroid plexus epithelial cells	MSTRG.3923
0.753	0.400505153128746	0.506	0.672283729704343	0.95	0.641	Choroid plexus epithelial cells	MSTRG.12347
